X,Y,month,town,flat_type,block,street_name,address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
103.9155319,1.3340729,2020-01,BEDOK,4 ROOM,"627",BEDOK RESERVOIR RD,627 BEDOK RESERVOIR RD,10 TO 12,"91",New Generation,"1981",60 years 03 months,"400000"
103.9167101,1.3340662,2020-01,BEDOK,4 ROOM,"622",BEDOK RESERVOIR RD,622 BEDOK RESERVOIR RD,10 TO 12,"91",New Generation,"1981",60 years 02 months,"386500"
103.9256829,1.337161,2020-01,BEDOK,4 ROOM,"718",BEDOK RESERVOIR RD,718 BEDOK RESERVOIR RD,04 TO 06,"104",Model A,"1984",63 years,"415000"
103.9108347,1.3327839,2020-01,BEDOK,4 ROOM,"126",BEDOK RESERVOIR RD,126 BEDOK RESERVOIR RD,01 TO 03,"89",Simplified,"1987",66 years 03 months,"380000"
103.9237795,1.3356353,2020-01,BEDOK,4 ROOM,"710",BEDOK RESERVOIR RD,710 BEDOK RESERVOIR RD,10 TO 12,"98",New Generation,"1980",59 years 10 months,"400000"
103.9127224,1.3350405,2020-01,BEDOK,4 ROOM,"143",BEDOK RESERVOIR RD,143 BEDOK RESERVOIR RD,01 TO 03,"104",Model A,"1987",66 years,"405000"
103.9103661,1.3301512,2020-01,BEDOK,4 ROOM,"110",BEDOK RESERVOIR RD,110 BEDOK RESERVOIR RD,01 TO 03,"91",New Generation,"1985",64 years 06 months,"365000"
103.9103661,1.3301512,2020-01,BEDOK,4 ROOM,"110",BEDOK RESERVOIR RD,110 BEDOK RESERVOIR RD,10 TO 12,"93",New Generation,"1985",64 years 06 months,"388000"
103.9149881,1.3349542,2020-01,BEDOK,4 ROOM,"628",BEDOK RESERVOIR RD,628 BEDOK RESERVOIR RD,10 TO 12,"93",New Generation,"1983",62 years,"395000"
103.9339311,1.3362352,2020-01,BEDOK,4 ROOM,"761",BEDOK RESERVOIR VIEW,761 BEDOK RESERVOIR VIEW,04 TO 06,"107",Premium Apartment,"2000",79 years 11 months,"535000"
103.9367182,1.3359559,2020-01,BEDOK,4 ROOM,"767",BEDOK RESERVOIR VIEW,767 BEDOK RESERVOIR VIEW,07 TO 09,"105",Premium Apartment,"2000",79 years 11 months,"533800"
103.9387805,1.3360242,2020-01,BEDOK,4 ROOM,"771",BEDOK RESERVOIR VIEW,771 BEDOK RESERVOIR VIEW,13 TO 15,"105",Premium Apartment,"2000",79 years 11 months,"525000"
103.9398229,1.3223734,2020-01,BEDOK,4 ROOM,"35",BEDOK STH AVE 2,35 BEDOK STH AVE 2,01 TO 03,"90",Improved,"1977",56 years 08 months,"338000"
103.9348375,1.3221825,2020-01,BEDOK,4 ROOM,"6",BEDOK STH AVE 2,6 BEDOK STH AVE 2,01 TO 03,"82",Improved,"1976",55 years,"330000"
103.9342678,1.3220634,2020-01,BEDOK,4 ROOM,"5",BEDOK STH AVE 2,5 BEDOK STH AVE 2,07 TO 09,"82",Improved,"1976",55 years,"315000"
103.9451699,1.32001,2020-01,BEDOK,4 ROOM,"166",BEDOK STH AVE 3,166 BEDOK STH AVE 3,07 TO 09,"105",Model A,"1985",64 years 02 months,"486000"
103.9416343,1.3215614,2020-01,BEDOK,4 ROOM,"43",BEDOK STH RD,43 BEDOK STH RD,07 TO 09,"84",Improved,"1977",56 years 08 months,"309000"
103.9206073,1.3251171,2020-01,BEDOK,4 ROOM,"61",CHAI CHEE RD,61 CHAI CHEE RD,10 TO 12,"91",New Generation,"1982",61 years 09 months,"350000"
103.9244409,1.3270163,2020-01,BEDOK,4 ROOM,"10",CHAI CHEE RD,10 CHAI CHEE RD,07 TO 09,"90",Model A,"2001",80 years 01 month,"500000"
103.906809,1.3333365,2020-01,BEDOK,4 ROOM,"655",JLN TENAGA,655 JLN TENAGA,07 TO 09,"108",Model A,"1996",75 years 11 months,"480000"
103.9062028,1.3341337,2020-01,BEDOK,4 ROOM,"659",JLN TENAGA,659 JLN TENAGA,13 TO 15,"106",Model A,"1996",75 years 09 months,"500000"
103.9300788,1.3297817,2020-01,BEDOK,5 ROOM,"415",BEDOK NTH AVE 2,415 BEDOK NTH AVE 2,19 TO 21,"119",Improved,"1978",57 years 10 months,"600000"
103.9336591,1.3284076,2020-01,BEDOK,5 ROOM,"407",BEDOK NTH AVE 3,407 BEDOK NTH AVE 3,25 TO 27,"118",Improved,"1980",59 years 06 months,"660000"
103.9341123,1.3286977,2020-01,BEDOK,5 ROOM,"405",BEDOK NTH AVE 3,405 BEDOK NTH AVE 3,16 TO 18,"118",Improved,"1980",59 years 06 months,"633000"
103.9395057,1.3338248,2020-01,BEDOK,5 ROOM,"99",BEDOK NTH AVE 4,99 BEDOK NTH AVE 4,04 TO 06,"123",Standard,"1978",57 years 10 months,"470000"
103.9412733,1.3337049,2020-01,BEDOK,5 ROOM,94D,BEDOK NTH AVE 4,94D BEDOK NTH AVE 4,04 TO 06,"132",Model A,"1993",72 years 04 months,"615000"
103.9395057,1.3338248,2020-01,BEDOK,5 ROOM,"99",BEDOK NTH AVE 4,99 BEDOK NTH AVE 4,10 TO 12,"123",Standard,"1978",57 years 10 months,"490000"
103.935472,1.3314701,2020-01,BEDOK,5 ROOM,"111",BEDOK NTH RD,111 BEDOK NTH RD,01 TO 03,"117",Standard,"1978",57 years 05 months,"380000"
103.9264986,1.3342292,2020-01,BEDOK,5 ROOM,"529",BEDOK NTH ST 3,529 BEDOK NTH ST 3,07 TO 09,"136",Adjoined flat,"1979",58 years 07 months,"590000"
103.9112724,1.3299265,2020-01,BEDOK,5 ROOM,"601",BEDOK RESERVOIR RD,601 BEDOK RESERVOIR RD,10 TO 12,"123",Improved,"1982",61 years 04 months,"465000"
103.9150335,1.331039,2020-01,BEDOK,5 ROOM,"611",BEDOK RESERVOIR RD,611 BEDOK RESERVOIR RD,13 TO 15,"123",Improved,"1993",72 years 04 months,"488000"
103.9116349,1.3349004,2020-01,BEDOK,5 ROOM,"147",BEDOK RESERVOIR RD,147 BEDOK RESERVOIR RD,04 TO 06,"122",Improved,"1987",66 years 01 month,"448000"
103.9103661,1.3297122,2020-01,BEDOK,5 ROOM,"112",BEDOK RESERVOIR RD,112 BEDOK RESERVOIR RD,10 TO 12,"125",Improved,"1985",64 years 06 months,"470000"
103.9150335,1.331039,2020-01,BEDOK,5 ROOM,"611",BEDOK RESERVOIR RD,611 BEDOK RESERVOIR RD,07 TO 09,"121",Improved,"1993",72 years 04 months,"500000"
103.9344749,1.3364516,2020-01,BEDOK,5 ROOM,"762",BEDOK RESERVOIR VIEW,762 BEDOK RESERVOIR VIEW,13 TO 15,"115",Premium Apartment,"2000",79 years 11 months,"650000"
103.9378287,1.3226774,2020-01,BEDOK,5 ROOM,"32",BEDOK STH AVE 2,32 BEDOK STH AVE 2,22 TO 24,"118",Standard,"1978",57 years 02 months,"638000"
103.9361959,1.3213731,2020-01,BEDOK,5 ROOM,"14",BEDOK STH AVE 2,14 BEDOK STH AVE 2,13 TO 15,"133",Model A,"1995",74 years 11 months,"765000"
103.9378287,1.3226774,2020-01,BEDOK,5 ROOM,"32",BEDOK STH AVE 2,32 BEDOK STH AVE 2,19 TO 21,"115",Standard,"1978",57 years 02 months,"512800"
103.9225418,1.3280646,2020-01,BEDOK,5 ROOM,"1",CHAI CHEE RD,1 CHAI CHEE RD,04 TO 06,"133",Model A,"1983",62 years 07 months,"525000"
103.9215136,1.3245266,2020-01,BEDOK,5 ROOM,"805",CHAI CHEE RD,805 CHAI CHEE RD,04 TO 06,"126",Improved,"1993",72 years 04 months,"610000"
103.9082817,1.3328707,2020-01,BEDOK,5 ROOM,"670",JLN DAMAI,670 JLN DAMAI,07 TO 09,"128",Improved,"1996",75 years 09 months,"610000"
103.9412733,1.3225114,2020-01,BEDOK,5 ROOM,"60",NEW UPP CHANGI RD,60 NEW UPP CHANGI RD,22 TO 24,"120",Standard,"1977",56 years 06 months,"615000"
103.942633,1.3334775,2020-01,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,94C BEDOK NTH AVE 4,13 TO 15,"143",Apartment,"1993",72 years 04 months,"758000"
103.9048153,1.3302014,2020-01,BEDOK,EXECUTIVE,"634",BEDOK RESERVOIR RD,634 BEDOK RESERVOIR RD,07 TO 09,"142",Apartment,"1993",72 years 04 months,"680000"
103.9058122,1.3310738,2020-01,BEDOK,EXECUTIVE,"643",BEDOK RESERVOIR RD,643 BEDOK RESERVOIR RD,13 TO 15,"143",Apartment,"1993",72 years 04 months,"798888"
103.9086442,1.3306733,2020-01,BEDOK,EXECUTIVE,"115",BEDOK RESERVOIR RD,115 BEDOK RESERVOIR RD,07 TO 09,"148",Maisonette,"1985",64 years 09 months,"580000"
103.9086442,1.3306733,2020-01,BEDOK,EXECUTIVE,"115",BEDOK RESERVOIR RD,115 BEDOK RESERVOIR RD,04 TO 06,"150",Maisonette,"1985",64 years 09 months,"630000"
103.9371924,1.32166,2020-01,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,10E BEDOK STH AVE 2,04 TO 06,"146",Apartment,"1993",72 years 05 months,"740000"
103.8483915,1.3480033,2020-01,BISHAN,3 ROOM,"115",BISHAN ST 12,115 BISHAN ST 12,04 TO 06,"64",Simplified,"1986",65 years,"387000"
103.8509053,1.3483366,2020-01,BISHAN,3 ROOM,"195",BISHAN ST 13,195 BISHAN ST 13,01 TO 03,"64",Simplified,"1988",67 years,"328000"
103.8380265,1.3513189,2020-01,BISHAN,3 ROOM,"313",SHUNFU RD,313 SHUNFU RD,01 TO 03,"67",New Generation,"1985",64 years 05 months,"373000"
103.8554121,1.3447044,2020-01,BISHAN,4 ROOM,150A,BISHAN ST 11,150A BISHAN ST 11,01 TO 03,"84",Simplified,"1989",68 years,"392000"
103.8555932,1.3451427,2020-01,BISHAN,4 ROOM,"151",BISHAN ST 11,151 BISHAN ST 11,04 TO 06,"93",Simplified,"1989",68 years 02 months,"420000"
103.8488528,1.3468279,2020-01,BISHAN,4 ROOM,"112",BISHAN ST 12,112 BISHAN ST 12,04 TO 06,"84",Simplified,"1985",64 years 05 months,"480000"
103.8488528,1.3468279,2020-01,BISHAN,4 ROOM,"112",BISHAN ST 12,112 BISHAN ST 12,04 TO 06,"84",Simplified,"1985",64 years 06 months,"510000"
103.8516526,1.3460807,2020-01,BISHAN,4 ROOM,"127",BISHAN ST 12,127 BISHAN ST 12,07 TO 09,"83",Simplified,"1986",65 years 11 months,"472000"
103.8533738,1.3459243,2020-01,BISHAN,4 ROOM,"144",BISHAN ST 12,144 BISHAN ST 12,07 TO 09,"104",Model A,"1988",67 years 07 months,"480000"
103.8533738,1.3451189,2020-01,BISHAN,4 ROOM,"141",BISHAN ST 12,141 BISHAN ST 12,07 TO 09,"84",Simplified,"1988",67 years 07 months,"440000"
103.850664,1.3468208,2020-01,BISHAN,4 ROOM,"122",BISHAN ST 12,122 BISHAN ST 12,07 TO 09,"84",Simplified,"1986",65 years 01 month,"510000"
103.8483915,1.3480033,2020-01,BISHAN,4 ROOM,"115",BISHAN ST 12,115 BISHAN ST 12,01 TO 03,"104",Model A,"1986",65 years,"590000"
103.8509053,1.3483366,2020-01,BISHAN,4 ROOM,"195",BISHAN ST 13,195 BISHAN ST 13,04 TO 06,"85",Simplified,"1988",67 years 01 month,"445000"
103.8431376,1.3622419,2020-01,BISHAN,4 ROOM,"253",BISHAN ST 22,253 BISHAN ST 22,01 TO 03,"112",Model A,"1992",71 years 07 months,"555000"
103.8470327,1.3590695,2020-01,BISHAN,4 ROOM,"236",BISHAN ST 22,236 BISHAN ST 22,04 TO 06,"109",Model A,"1992",71 years 04 months,"508000"
103.8464892,1.3586332,2020-01,BISHAN,4 ROOM,"235",BISHAN ST 22,235 BISHAN ST 22,10 TO 12,"113",Model A,"1992",71 years 03 months,"600000"
103.8441672,1.3588751,2020-01,BISHAN,4 ROOM,"285",BISHAN ST 22,285 BISHAN ST 22,13 TO 15,"108",Model A,"1992",71 years 06 months,"670000"
103.8472818,1.3585004,2020-01,BISHAN,4 ROOM,"226",BISHAN ST 23,226 BISHAN ST 23,07 TO 09,"102",Model A,"1992",71 years 03 months,"555000"
103.8483894,1.357525,2020-01,BISHAN,4 ROOM,"214",BISHAN ST 23,214 BISHAN ST 23,04 TO 06,"103",Model A,"1992",71 years 03 months,"485000"
103.8439529,1.3563043,2020-01,BISHAN,4 ROOM,273A,BISHAN ST 24,273A BISHAN ST 24,28 TO 30,"95",DBSS,"2011",90 years 08 months,"888888"
103.8483009,1.3455143,2020-01,BISHAN,5 ROOM,"103",BISHAN ST 12,103 BISHAN ST 12,04 TO 06,"121",Improved,"1986",65 years 10 months,"690000"
103.8510185,1.3463772,2020-01,BISHAN,5 ROOM,"124",BISHAN ST 12,124 BISHAN ST 12,01 TO 03,"121",Improved,"1987",66 years 05 months,"650000"
103.8485047,1.3449091,2020-01,BISHAN,5 ROOM,"101",BISHAN ST 12,101 BISHAN ST 12,01 TO 03,"121",Improved,"1987",66 years,"672000"
103.8558197,1.3462762,2020-01,BISHAN,5 ROOM,"155",BISHAN ST 13,155 BISHAN ST 13,13 TO 15,"121",Improved,"1987",66 years 11 months,"707000"
103.856318,1.3489459,2020-01,BISHAN,5 ROOM,"165",BISHAN ST 13,165 BISHAN ST 13,13 TO 15,"121",Improved,"1988",67 years 08 months,"640000"
103.8558197,1.3462762,2020-01,BISHAN,5 ROOM,"155",BISHAN ST 13,155 BISHAN ST 13,10 TO 12,"131",Improved,"1987",66 years 10 months,"780000"
103.8552762,1.3488421,2020-01,BISHAN,5 ROOM,"166",BISHAN ST 13,166 BISHAN ST 13,01 TO 03,"122",Improved,"1987",66 years 11 months,"685000"
103.8472818,1.3585004,2020-01,BISHAN,5 ROOM,"226",BISHAN ST 23,226 BISHAN ST 23,10 TO 12,"139",Model A,"1992",71 years 04 months,"800000"
103.8483894,1.357525,2020-01,BISHAN,5 ROOM,"214",BISHAN ST 23,214 BISHAN ST 23,04 TO 06,"133",Model A,"1992",71 years 03 months,"698000"
103.8451583,1.3560973,2020-01,BISHAN,5 ROOM,"291",BISHAN ST 24,291 BISHAN ST 24,07 TO 09,"121",Premium Apartment,"1998",77 years 05 months,"690000"
103.8439529,1.3563043,2020-01,BISHAN,5 ROOM,273A,BISHAN ST 24,273A BISHAN ST 24,13 TO 15,"120",DBSS,"2011",90 years 07 months,"860000"
103.8327266,1.3587003,2020-01,BISHAN,5 ROOM,"443",SIN MING AVE,443 SIN MING AVE,04 TO 06,"123",Improved,"1990",69 years 01 month,"690000"
103.8303888,1.358416,2020-01,BISHAN,5 ROOM,"450",SIN MING AVE,450 SIN MING AVE,10 TO 12,"125",Improved,"1989",69 years,"700000"
103.832316,1.3585944,2020-01,BISHAN,5 ROOM,"444",SIN MING AVE,444 SIN MING AVE,10 TO 12,"125",Improved,"1990",69 years 01 month,"690000"
103.8521055,1.3454191,2020-01,BISHAN,EXECUTIVE,"134",BISHAN ST 12,134 BISHAN ST 12,01 TO 03,"151",Apartment,"1986",65 years 10 months,"780000"
103.851562,1.3495227,2020-01,BISHAN,EXECUTIVE,"187",BISHAN ST 13,187 BISHAN ST 13,04 TO 06,"146",Maisonette,"1987",66 years 01 month,"940000"
103.851562,1.3495227,2020-01,BISHAN,EXECUTIVE,"187",BISHAN ST 13,187 BISHAN ST 13,01 TO 03,"142",Apartment,"1987",66 years 01 month,"850000"
103.8433847,1.358972,2020-01,BISHAN,EXECUTIVE,"261",BISHAN ST 22,261 BISHAN ST 22,04 TO 06,"150",Maisonette,"1992",71 years 07 months,"880000"
103.8443763,1.3598652,2020-01,BISHAN,EXECUTIVE,"238",BISHAN ST 22,238 BISHAN ST 22,04 TO 06,"149",Maisonette,"1992",71 years 06 months,"815000"
103.8480291,1.3565735,2020-01,BISHAN,EXECUTIVE,"212",BISHAN ST 23,212 BISHAN ST 23,04 TO 06,"149",Maisonette,"1992",71 years 03 months,"913000"
103.7581725,1.3481705,2020-01,BUKIT BATOK,3 ROOM,"275",BT BATOK EAST AVE 4,275 BT BATOK EAST AVE 4,01 TO 03,"64",Simplified,"1987",66 years 11 months,"250000"
103.7578393,1.3488264,2020-01,BUKIT BATOK,3 ROOM,"272",BT BATOK EAST AVE 4,272 BT BATOK EAST AVE 4,01 TO 03,"64",Simplified,"1986",65 years 08 months,"235000"
103.756142,1.3485615,2020-01,BUKIT BATOK,3 ROOM,"235",BT BATOK EAST AVE 5,235 BT BATOK EAST AVE 5,04 TO 06,"67",New Generation,"1985",64 years 05 months,"250000"
103.7551238,1.3503071,2020-01,BUKIT BATOK,3 ROOM,"239",BT BATOK EAST AVE 5,239 BT BATOK EAST AVE 5,01 TO 03,"67",New Generation,"1985",64 years 02 months,"240000"
103.7442582,1.3487514,2020-01,BUKIT BATOK,3 ROOM,"152",BT BATOK ST 11,152 BT BATOK ST 11,04 TO 06,"67",New Generation,"1998",77 years,"240000"
103.7521361,1.3471745,2020-01,BUKIT BATOK,3 ROOM,"212",BT BATOK ST 21,212 BT BATOK ST 21,07 TO 09,"67",New Generation,"1985",64 years 07 months,"288000"
103.7476073,1.3641186,2020-01,BUKIT BATOK,3 ROOM,"333",BT BATOK ST 32,333 BT BATOK ST 32,04 TO 06,"64",Simplified,"1987",67 years,"270000"
103.7471547,1.3609702,2020-01,BUKIT BATOK,3 ROOM,"318",BT BATOK ST 32,318 BT BATOK ST 32,01 TO 03,"68",New Generation,"1986",65 years 03 months,"260000"
103.7479694,1.3622112,2020-01,BUKIT BATOK,3 ROOM,"324",BT BATOK ST 33,324 BT BATOK ST 33,10 TO 12,"64",Simplified,"1988",67 years 04 months,"235000"
103.7512281,1.3566967,2020-01,BUKIT BATOK,3 ROOM,"528",BT BATOK ST 51,528 BT BATOK ST 51,01 TO 03,"60",Improved,"1987",66 years 06 months,"245000"
103.7497798,1.3558992,2020-01,BUKIT BATOK,3 ROOM,"533",BT BATOK ST 51,533 BT BATOK ST 51,10 TO 12,"60",Improved,"1988",67 years 01 month,"260000"
103.7539472,1.3515578,2020-01,BUKIT BATOK,3 ROOM,"503",BT BATOK ST 52,503 BT BATOK ST 52,04 TO 06,"64",Simplified,"1987",66 years 07 months,"260000"
103.7524954,1.3566894,2020-01,BUKIT BATOK,3 ROOM,"523",BT BATOK ST 52,523 BT BATOK ST 52,07 TO 09,"60",Improved,"1987",66 years 05 months,"235000"
103.750866,1.3547939,2020-01,BUKIT BATOK,3 ROOM,"539",BT BATOK ST 52,539 BT BATOK ST 52,04 TO 06,"73",Model A,"1987",66 years 04 months,"282000"
103.750866,1.3547939,2020-01,BUKIT BATOK,3 ROOM,"539",BT BATOK ST 52,539 BT BATOK ST 52,07 TO 09,"73",Model A,"1987",66 years 04 months,"267000"
103.746253,1.3507978,2020-01,BUKIT BATOK,3 ROOM,"131",BT BATOK WEST AVE 6,131 BT BATOK WEST AVE 6,10 TO 12,"73",Model A,"1984",64 years,"262000"
103.7448048,1.3512457,2020-01,BUKIT BATOK,3 ROOM,"135",BT BATOK WEST AVE 6,135 BT BATOK WEST AVE 6,01 TO 03,"68",New Generation,"1984",63 years 11 months,"248000"
103.7425409,1.3460577,2020-01,BUKIT BATOK,3 ROOM,"178",BT BATOK WEST AVE 8,178 BT BATOK WEST AVE 8,04 TO 06,"73",Model A,"1984",64 years,"250000"
103.7416359,1.346356,2020-01,BUKIT BATOK,3 ROOM,"177",BT BATOK WEST AVE 8,177 BT BATOK WEST AVE 8,01 TO 03,"73",Model A,"1985",64 years 01 month,"242000"
103.758926,1.3513108,2020-01,BUKIT BATOK,4 ROOM,"258",BT BATOK EAST AVE 4,258 BT BATOK EAST AVE 4,07 TO 09,"103",Model A,"1985",64 years 02 months,"358000"
103.7591068,1.3493318,2020-01,BUKIT BATOK,4 ROOM,"268",BT BATOK EAST AVE 4,268 BT BATOK EAST AVE 4,04 TO 06,"104",Model A,"1985",64 years 07 months,"350800"
103.7551238,1.3503071,2020-01,BUKIT BATOK,4 ROOM,"239",BT BATOK EAST AVE 5,239 BT BATOK EAST AVE 5,01 TO 03,"93",New Generation,"1985",64 years 01 month,"330000"
103.7420888,1.3484775,2020-01,BUKIT BATOK,4 ROOM,"161",BT BATOK ST 11,161 BT BATOK ST 11,13 TO 15,"104",Model A,"1984",63 years 06 months,"392000"
103.7550328,1.3472311,2020-01,BUKIT BATOK,4 ROOM,"219",BT BATOK ST 21,219 BT BATOK ST 21,07 TO 09,"91",New Generation,"1985",64 years 03 months,"350800"
103.7498727,1.345503,2020-01,BUKIT BATOK,4 ROOM,"210",BT BATOK ST 21,210 BT BATOK ST 21,04 TO 06,"108",Model A,"1985",64 years 04 months,"385000"
103.7597399,1.3461054,2020-01,BUKIT BATOK,4 ROOM,288C,BT BATOK ST 25,288C BT BATOK ST 25,07 TO 09,"91",Model A2,"1998",77 years 08 months,"345000"
103.7591961,1.344131,2020-01,BUKIT BATOK,4 ROOM,289E,BT BATOK ST 25,289E BT BATOK ST 25,07 TO 09,"101",Model A,"1998",77 years 01 month,"400000"
103.7509565,1.3599955,2020-01,BUKIT BATOK,4 ROOM,"369",BT BATOK ST 31,369 BT BATOK ST 31,01 TO 03,"84",Simplified,"1985",65 years,"325888"
103.7495082,1.3600039,2020-01,BUKIT BATOK,4 ROOM,"370",BT BATOK ST 31,370 BT BATOK ST 31,04 TO 06,"84",Simplified,"1985",64 years 10 months,"325000"
103.7479694,1.3578147,2020-01,BUKIT BATOK,4 ROOM,"305",BT BATOK ST 31,305 BT BATOK ST 31,04 TO 06,"93",New Generation,"1985",64 years 06 months,"335000"
103.7507755,1.3614621,2020-01,BUKIT BATOK,4 ROOM,"358",BT BATOK ST 31,358 BT BATOK ST 31,04 TO 06,"84",Simplified,"1986",65 years 10 months,"333000"
103.748422,1.36492,2020-01,BUKIT BATOK,4 ROOM,"336",BT BATOK ST 32,336 BT BATOK ST 32,07 TO 09,"84",Simplified,"1986",65 years 11 months,"285000"
103.7475168,1.3636062,2020-01,BUKIT BATOK,4 ROOM,"331",BT BATOK ST 33,331 BT BATOK ST 33,04 TO 06,"84",Simplified,"1986",65 years 10 months,"305000"
103.7491461,1.3624242,2020-01,BUKIT BATOK,4 ROOM,"343",BT BATOK ST 34,343 BT BATOK ST 34,04 TO 06,"103",Model A,"1987",66 years 02 months,"325000"
103.745797,1.3625169,2020-01,BUKIT BATOK,4 ROOM,"420",BT BATOK WEST AVE 2,420 BT BATOK WEST AVE 2,01 TO 03,"94",New Generation,"1988",67 years 05 months,"310000"
103.745797,1.3625169,2020-01,BUKIT BATOK,4 ROOM,"420",BT BATOK WEST AVE 2,420 BT BATOK WEST AVE 2,07 TO 09,"94",New Generation,"1988",67 years 04 months,"325000"
103.7521786,1.3628829,2020-01,BUKIT BATOK,4 ROOM,"384",BT BATOK WEST AVE 5,384 BT BATOK WEST AVE 5,22 TO 24,"90",Model A,"2005",84 years,"428000"
103.7462529,1.350285,2020-01,BUKIT BATOK,4 ROOM,"118",BT BATOK WEST AVE 6,118 BT BATOK WEST AVE 6,07 TO 09,"103",Model A,"1984",63 years 07 months,"400000"
103.7466144,1.347426,2020-01,BUKIT BATOK,4 ROOM,"108",BT BATOK WEST AVE 6,108 BT BATOK WEST AVE 6,04 TO 06,"107",Model A,"1985",64 years 05 months,"350000"
103.7459811,1.3488214,2020-01,BUKIT BATOK,4 ROOM,"114",BT BATOK WEST AVE 6,114 BT BATOK WEST AVE 6,01 TO 03,"111",Model A,"1984",63 years 07 months,"398000"
103.7449857,1.3505121,2020-01,BUKIT BATOK,4 ROOM,"137",BT BATOK WEST AVE 6,137 BT BATOK WEST AVE 6,04 TO 06,"93",New Generation,"1984",63 years 09 months,"330000"
103.7444644,1.3460284,2020-01,BUKIT BATOK,4 ROOM,"193",BT BATOK WEST AVE 6,193 BT BATOK WEST AVE 6,04 TO 06,"100",Model A,"1997",76 years 05 months,"410000"
103.742742,1.3456092,2020-01,BUKIT BATOK,4 ROOM,"180",BT BATOK WEST AVE 8,180 BT BATOK WEST AVE 8,07 TO 09,"93",New Generation,"1984",63 years 10 months,"330000"
103.7421789,1.3457669,2020-01,BUKIT BATOK,4 ROOM,"179",BT BATOK WEST AVE 8,179 BT BATOK WEST AVE 8,01 TO 03,"96",New Generation,"1985",64 years 01 month,"310000"
103.7418168,1.3456957,2020-01,BUKIT BATOK,4 ROOM,"175",BT BATOK WEST AVE 8,175 BT BATOK WEST AVE 8,04 TO 06,"93",New Generation,"1985",64 years,"321000"
103.7487876,1.3512218,2020-01,BUKIT BATOK,5 ROOM,"625",BT BATOK CTRL,625 BT BATOK CTRL,04 TO 06,"120",Improved,"1997",76 years 05 months,"580000"
103.7534939,1.3471667,2020-01,BUKIT BATOK,5 ROOM,"216",BT BATOK ST 21,216 BT BATOK ST 21,10 TO 12,"121",Improved,"1985",64 years 04 months,"466000"
103.7485152,1.3463897,2020-01,BUKIT BATOK,5 ROOM,"202",BT BATOK ST 21,202 BT BATOK ST 21,07 TO 09,"149",Model A,"1985",64 years 06 months,"578500"
103.7596038,1.3451175,2020-01,BUKIT BATOK,5 ROOM,288G,BT BATOK ST 25,288G BT BATOK ST 25,04 TO 06,"121",Improved,"1997",76 years 10 months,"490000"
103.7473358,1.3625813,2020-01,BUKIT BATOK,5 ROOM,"325",BT BATOK ST 33,325 BT BATOK ST 33,04 TO 06,"122",Improved,"1986",65 years 10 months,"388000"
103.7533232,1.3658965,2020-01,BUKIT BATOK,5 ROOM,"392",BT BATOK WEST AVE 5,392 BT BATOK WEST AVE 5,22 TO 24,"118",Improved,"2004",83 years 09 months,"570000"
103.7532793,1.366553,2020-01,BUKIT BATOK,5 ROOM,"393",BT BATOK WEST AVE 5,393 BT BATOK WEST AVE 5,25 TO 27,"118",Improved,"2004",83 years 10 months,"575000"
103.7520816,1.3648491,2020-01,BUKIT BATOK,5 ROOM,"388",BT BATOK WEST AVE 5,388 BT BATOK WEST AVE 5,10 TO 12,"110",Improved,"2005",84 years,"517000"
103.7524912,1.3653291,2020-01,BUKIT BATOK,5 ROOM,"390",BT BATOK WEST AVE 5,390 BT BATOK WEST AVE 5,22 TO 24,"118",Improved,"2004",83 years 10 months,"548000"
103.7457999,1.3475772,2020-01,BUKIT BATOK,5 ROOM,"110",BT BATOK WEST AVE 6,110 BT BATOK WEST AVE 6,01 TO 03,"132",Model A,"1985",64 years 01 month,"485000"
103.7407306,1.345702,2020-01,BUKIT BATOK,5 ROOM,"172",BT BATOK WEST AVE 8,172 BT BATOK WEST AVE 8,25 TO 27,"134",Model A,"1985",64 years 04 months,"540000"
103.7470673,1.351953,2020-01,BUKIT BATOK,EXECUTIVE,"122",BT BATOK CTRL,122 BT BATOK CTRL,13 TO 15,"150",Maisonette,"1985",64 years 06 months,"650000"
103.7530415,1.3481947,2020-01,BUKIT BATOK,EXECUTIVE,"223",BT BATOK EAST AVE 3,223 BT BATOK EAST AVE 3,07 TO 09,"149",Maisonette,"1985",64 years 05 months,"575000"
103.7433564,1.3503017,2020-01,BUKIT BATOK,EXECUTIVE,"141",BT BATOK ST 11,141 BT BATOK ST 11,07 TO 09,"148",Maisonette,"1984",64 years,"570000"
103.7433564,1.3503017,2020-01,BUKIT BATOK,EXECUTIVE,"141",BT BATOK ST 11,141 BT BATOK ST 11,10 TO 12,"155",Maisonette,"1984",63 years 11 months,"680000"
103.743809,1.3507386,2020-01,BUKIT BATOK,EXECUTIVE,"140",BT BATOK ST 11,140 BT BATOK ST 11,10 TO 12,"150",Maisonette,"1984",63 years 10 months,"708000"
103.7433564,1.3503017,2020-01,BUKIT BATOK,EXECUTIVE,"141",BT BATOK ST 11,141 BT BATOK ST 11,04 TO 06,"142",Apartment,"1984",63 years 11 months,"580000"
