month,town,flat_type,flat_type_code,block,street_name,Address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease_nearest_year,remaining_lease,resale_price,latitude,longitude
2020-01,BEDOK,4 ROOM,4.00,747C,BEDOK RESERVOIR CRES,747C BEDOK RESERVOIR CRES,10 TO 12,87,DBSS,2014,93,93 years 08 months,663000.00,1.3366197,103.9206533
2020-01,BEDOK,4 ROOM,4.00,748B,BEDOK RESERVOIR CRES,748B BEDOK RESERVOIR CRES,13 TO 15,87,DBSS,2014,93,93 years 08 months,670000.00,1.336289,103.9211329
2020-01,BEDOK,4 ROOM,4.00,748B,BEDOK RESERVOIR CRES,748B BEDOK RESERVOIR CRES,01 TO 03,87,DBSS,2014,93,93 years 07 months,655000.00,1.336289,103.9211329
2020-01,BEDOK,4 ROOM,4.00,702,BEDOK RESERVOIR RD,702 BEDOK RESERVOIR RD,04 TO 06,93,New Generation,1980,59,59 years 11 months,388000.00,1.3373472,103.9187946
2020-01,BEDOK,4 ROOM,4.00,627,BEDOK RESERVOIR RD,627 BEDOK RESERVOIR RD,10 TO 12,91,New Generation,1981,60,60 years 03 months,400000.00,1.3340729,103.9155319
2020-01,BEDOK,4 ROOM,4.00,622,BEDOK RESERVOIR RD,622 BEDOK RESERVOIR RD,10 TO 12,91,New Generation,1981,60,60 years 02 months,386500.00,1.3340662,103.9167101
2020-01,BEDOK,4 ROOM,4.00,718,BEDOK RESERVOIR RD,718 BEDOK RESERVOIR RD,04 TO 06,104,Model A,1984,63,63 years,415000.00,1.337161,103.9256829
2020-01,BEDOK,4 ROOM,4.00,126,BEDOK RESERVOIR RD,126 BEDOK RESERVOIR RD,01 TO 03,89,Simplified,1987,66,66 years 03 months,380000.00,1.3327839,103.9108347
2020-01,BEDOK,4 ROOM,4.00,710,BEDOK RESERVOIR RD,710 BEDOK RESERVOIR RD,10 TO 12,98,New Generation,1980,59,59 years 10 months,400000.00,1.3356353,103.9237795
2020-01,BEDOK,4 ROOM,4.00,143,BEDOK RESERVOIR RD,143 BEDOK RESERVOIR RD,01 TO 03,104,Model A,1987,66,66 years,405000.00,1.3350405,103.9127224
2020-01,BEDOK,4 ROOM,4.00,110,BEDOK RESERVOIR RD,110 BEDOK RESERVOIR RD,01 TO 03,91,New Generation,1985,64,64 years 06 months,365000.00,1.3301512,103.9103661
2020-01,BEDOK,4 ROOM,4.00,110,BEDOK RESERVOIR RD,110 BEDOK RESERVOIR RD,10 TO 12,93,New Generation,1985,64,64 years 06 months,388000.00,1.3301512,103.9103661
2020-01,BEDOK,4 ROOM,4.00,628,BEDOK RESERVOIR RD,628 BEDOK RESERVOIR RD,10 TO 12,93,New Generation,1983,62,62 years,395000.00,1.3349542,103.9149881
2020-01,BEDOK,4 ROOM,4.00,761,BEDOK RESERVOIR VIEW,761 BEDOK RESERVOIR VIEW,04 TO 06,107,Premium Apartment,2000,79,79 years 11 months,535000.00,1.3362352,103.9339311
2020-01,BEDOK,4 ROOM,4.00,767,BEDOK RESERVOIR VIEW,767 BEDOK RESERVOIR VIEW,07 TO 09,105,Premium Apartment,2000,79,79 years 11 months,533800.00,1.3359559,103.9367182
2020-01,BEDOK,4 ROOM,4.00,771,BEDOK RESERVOIR VIEW,771 BEDOK RESERVOIR VIEW,13 TO 15,105,Premium Apartment,2000,79,79 years 11 months,525000.00,1.3360242,103.9387805
2020-01,BEDOK,4 ROOM,4.00,35,BEDOK STH AVE 2,35 BEDOK STH AVE 2,01 TO 03,90,Improved,1977,56,56 years 08 months,338000.00,1.3223734,103.9398229
2020-01,BEDOK,4 ROOM,4.00,6,BEDOK STH AVE 2,6 BEDOK STH AVE 2,01 TO 03,82,Improved,1976,55,55 years,330000.00,1.3221825,103.9348375
2020-01,BEDOK,4 ROOM,4.00,5,BEDOK STH AVE 2,5 BEDOK STH AVE 2,07 TO 09,82,Improved,1976,55,55 years,315000.00,1.3220634,103.9342678
2020-01,BEDOK,4 ROOM,4.00,166,BEDOK STH AVE 3,166 BEDOK STH AVE 3,07 TO 09,105,Model A,1985,64,64 years 02 months,486000.00,1.32001,103.9451699
2020-01,BEDOK,4 ROOM,4.00,43,BEDOK STH RD,43 BEDOK STH RD,07 TO 09,84,Improved,1977,56,56 years 08 months,309000.00,1.3215614,103.9416343
2020-01,BEDOK,4 ROOM,4.00,61,CHAI CHEE RD,61 CHAI CHEE RD,10 TO 12,91,New Generation,1982,61,61 years 09 months,350000.00,1.3251171,103.9206073
2020-01,BEDOK,4 ROOM,4.00,10,CHAI CHEE RD,10 CHAI CHEE RD,07 TO 09,90,Model A,2001,80,80 years 01 month,500000.00,1.3270163,103.9244409
2020-01,BEDOK,4 ROOM,4.00,655,JLN TENAGA,655 JLN TENAGA,07 TO 09,108,Model A,1996,75,75 years 11 months,480000.00,1.3333365,103.906809
2020-01,BEDOK,4 ROOM,4.00,659,JLN TENAGA,659 JLN TENAGA,13 TO 15,106,Model A,1996,75,75 years 09 months,500000.00,1.3341337,103.9062028
2020-01,BEDOK,5 ROOM,5.00,415,BEDOK NTH AVE 2,415 BEDOK NTH AVE 2,19 TO 21,119,Improved,1978,57,57 years 10 months,600000.00,1.3297817,103.9300788
2020-01,BEDOK,5 ROOM,5.00,407,BEDOK NTH AVE 3,407 BEDOK NTH AVE 3,25 TO 27,118,Improved,1980,59,59 years 06 months,660000.00,1.3284076,103.9336591
2020-01,BEDOK,5 ROOM,5.00,405,BEDOK NTH AVE 3,405 BEDOK NTH AVE 3,16 TO 18,118,Improved,1980,59,59 years 06 months,633000.00,1.3286977,103.9341123
2020-01,BEDOK,5 ROOM,5.00,99,BEDOK NTH AVE 4,99 BEDOK NTH AVE 4,04 TO 06,123,Standard,1978,57,57 years 10 months,470000.00,1.3338248,103.9395057
2020-01,BEDOK,5 ROOM,5.00,94D,BEDOK NTH AVE 4,94D BEDOK NTH AVE 4,04 TO 06,132,Model A,1993,72,72 years 04 months,615000.00,1.3337049,103.9412733
2020-01,BEDOK,5 ROOM,5.00,99,BEDOK NTH AVE 4,99 BEDOK NTH AVE 4,10 TO 12,123,Standard,1978,57,57 years 10 months,490000.00,1.3338248,103.9395057
2020-01,BEDOK,5 ROOM,5.00,111,BEDOK NTH RD,111 BEDOK NTH RD,01 TO 03,117,Standard,1978,57,57 years 05 months,380000.00,1.3314701,103.935472
2020-01,BEDOK,5 ROOM,5.00,529,BEDOK NTH ST 3,529 BEDOK NTH ST 3,07 TO 09,136,Adjoined flat,1979,58,58 years 07 months,590000.00,1.3342292,103.9264986
2020-01,BEDOK,5 ROOM,5.00,601,BEDOK RESERVOIR RD,601 BEDOK RESERVOIR RD,10 TO 12,123,Improved,1982,61,61 years 04 months,465000.00,1.3299265,103.9112724
2020-01,BEDOK,5 ROOM,5.00,611,BEDOK RESERVOIR RD,611 BEDOK RESERVOIR RD,13 TO 15,123,Improved,1993,72,72 years 04 months,488000.00,1.331039,103.9150335
2020-01,BEDOK,5 ROOM,5.00,147,BEDOK RESERVOIR RD,147 BEDOK RESERVOIR RD,04 TO 06,122,Improved,1987,66,66 years 01 month,448000.00,1.3349004,103.9116349
2020-01,BEDOK,5 ROOM,5.00,112,BEDOK RESERVOIR RD,112 BEDOK RESERVOIR RD,10 TO 12,125,Improved,1985,64,64 years 06 months,470000.00,1.3297122,103.9103661
2020-01,BEDOK,5 ROOM,5.00,611,BEDOK RESERVOIR RD,611 BEDOK RESERVOIR RD,07 TO 09,121,Improved,1993,72,72 years 04 months,500000.00,1.331039,103.9150335
2020-01,BEDOK,5 ROOM,5.00,762,BEDOK RESERVOIR VIEW,762 BEDOK RESERVOIR VIEW,13 TO 15,115,Premium Apartment,2000,79,79 years 11 months,650000.00,1.3364516,103.9344749
2020-01,BEDOK,5 ROOM,5.00,32,BEDOK STH AVE 2,32 BEDOK STH AVE 2,22 TO 24,118,Standard,1978,57,57 years 02 months,638000.00,1.3226774,103.9378287
2020-01,BEDOK,5 ROOM,5.00,14,BEDOK STH AVE 2,14 BEDOK STH AVE 2,13 TO 15,133,Model A,1995,74,74 years 11 months,765000.00,1.3213731,103.9361959
2020-01,BEDOK,5 ROOM,5.00,32,BEDOK STH AVE 2,32 BEDOK STH AVE 2,19 TO 21,115,Standard,1978,57,57 years 02 months,512800.00,1.3226774,103.9378287
2020-01,BEDOK,5 ROOM,5.00,1,CHAI CHEE RD,1 CHAI CHEE RD,04 TO 06,133,Model A,1983,62,62 years 07 months,525000.00,1.3280646,103.9225418
2020-01,BEDOK,5 ROOM,5.00,805,CHAI CHEE RD,805 CHAI CHEE RD,04 TO 06,126,Improved,1993,72,72 years 04 months,610000.00,1.3245266,103.9215136
2020-01,BEDOK,5 ROOM,5.00,670,JLN DAMAI,670 JLN DAMAI,07 TO 09,128,Improved,1996,75,75 years 09 months,610000.00,1.3328707,103.9082817
2020-01,BEDOK,5 ROOM,5.00,60,NEW UPP CHANGI RD,60 NEW UPP CHANGI RD,22 TO 24,120,Standard,1977,56,56 years 06 months,615000.00,1.3225114,103.9412733
2020-01,BEDOK,EXECUTIVE,6.00,94C,BEDOK NTH AVE 4,94C BEDOK NTH AVE 4,13 TO 15,143,Apartment,1993,72,72 years 04 months,758000.00,1.3334775,103.942633
2020-01,BEDOK,EXECUTIVE,6.00,634,BEDOK RESERVOIR RD,634 BEDOK RESERVOIR RD,07 TO 09,142,Apartment,1993,72,72 years 04 months,680000.00,1.3302014,103.9048153
2020-01,BEDOK,EXECUTIVE,6.00,643,BEDOK RESERVOIR RD,643 BEDOK RESERVOIR RD,13 TO 15,143,Apartment,1993,72,72 years 04 months,798888.00,1.3310738,103.9058122
2020-01,BEDOK,EXECUTIVE,6.00,115,BEDOK RESERVOIR RD,115 BEDOK RESERVOIR RD,07 TO 09,148,Maisonette,1985,64,64 years 09 months,580000.00,1.3306733,103.9086442
2020-01,BEDOK,EXECUTIVE,6.00,115,BEDOK RESERVOIR RD,115 BEDOK RESERVOIR RD,04 TO 06,150,Maisonette,1985,64,64 years 09 months,630000.00,1.3306733,103.9086442
2020-01,BEDOK,EXECUTIVE,6.00,10E,BEDOK STH AVE 2,10E BEDOK STH AVE 2,04 TO 06,146,Apartment,1993,72,72 years 05 months,740000.00,1.32166,103.9371924
2020-01,BISHAN,3 ROOM,3.00,115,BISHAN ST 12,115 BISHAN ST 12,04 TO 06,64,Simplified,1986,65,65 years,387000.00,1.3480033,103.8483915
2020-01,BISHAN,3 ROOM,3.00,195,BISHAN ST 13,195 BISHAN ST 13,01 TO 03,64,Simplified,1988,67,67 years,328000.00,1.3483366,103.8509053
2020-01,BISHAN,3 ROOM,3.00,313,SHUNFU RD,313 SHUNFU RD,01 TO 03,67,New Generation,1985,64,64 years 05 months,373000.00,1.3513189,103.8380265
2020-01,BISHAN,4 ROOM,4.00,150A,BISHAN ST 11,150A BISHAN ST 11,01 TO 03,84,Simplified,1989,68,68 years,392000.00,1.3447044,103.8554121
2020-01,BISHAN,4 ROOM,4.00,151,BISHAN ST 11,151 BISHAN ST 11,04 TO 06,93,Simplified,1989,68,68 years 02 months,420000.00,1.3451427,103.8555932
2020-01,BISHAN,4 ROOM,4.00,112,BISHAN ST 12,112 BISHAN ST 12,04 TO 06,84,Simplified,1985,64,64 years 05 months,480000.00,1.3468279,103.8488528
2020-01,BISHAN,4 ROOM,4.00,112,BISHAN ST 12,112 BISHAN ST 12,04 TO 06,84,Simplified,1985,64,64 years 06 months,510000.00,1.3468279,103.8488528
2020-01,BISHAN,4 ROOM,4.00,127,BISHAN ST 12,127 BISHAN ST 12,07 TO 09,83,Simplified,1986,65,65 years 11 months,472000.00,1.3460807,103.8516526
2020-01,BISHAN,4 ROOM,4.00,144,BISHAN ST 12,144 BISHAN ST 12,07 TO 09,104,Model A,1988,67,67 years 07 months,480000.00,1.3459243,103.8533738
2020-01,BISHAN,4 ROOM,4.00,141,BISHAN ST 12,141 BISHAN ST 12,07 TO 09,84,Simplified,1988,67,67 years 07 months,440000.00,1.3451189,103.8533738
2020-01,BISHAN,4 ROOM,4.00,122,BISHAN ST 12,122 BISHAN ST 12,07 TO 09,84,Simplified,1986,65,65 years 01 month,510000.00,1.3468208,103.850664
2020-01,BISHAN,4 ROOM,4.00,115,BISHAN ST 12,115 BISHAN ST 12,01 TO 03,104,Model A,1986,65,65 years,590000.00,1.3480033,103.8483915
2020-01,BISHAN,4 ROOM,4.00,195,BISHAN ST 13,195 BISHAN ST 13,04 TO 06,85,Simplified,1988,67,67 years 01 month,445000.00,1.3483366,103.8509053
2020-01,BISHAN,4 ROOM,4.00,253,BISHAN ST 22,253 BISHAN ST 22,01 TO 03,112,Model A,1992,71,71 years 07 months,555000.00,1.3622419,103.8431376
2020-01,BISHAN,4 ROOM,4.00,236,BISHAN ST 22,236 BISHAN ST 22,04 TO 06,109,Model A,1992,71,71 years 04 months,508000.00,1.3590695,103.8470327
2020-01,BISHAN,4 ROOM,4.00,235,BISHAN ST 22,235 BISHAN ST 22,10 TO 12,113,Model A,1992,71,71 years 03 months,600000.00,1.3586332,103.8464892
2020-01,BISHAN,4 ROOM,4.00,285,BISHAN ST 22,285 BISHAN ST 22,13 TO 15,108,Model A,1992,71,71 years 06 months,670000.00,1.3588751,103.8441672
2020-01,BISHAN,4 ROOM,4.00,226,BISHAN ST 23,226 BISHAN ST 23,07 TO 09,102,Model A,1992,71,71 years 03 months,555000.00,1.3585004,103.8472818
2020-01,BISHAN,4 ROOM,4.00,214,BISHAN ST 23,214 BISHAN ST 23,04 TO 06,103,Model A,1992,71,71 years 03 months,485000.00,1.357525,103.8483894
2020-01,BISHAN,4 ROOM,4.00,273A,BISHAN ST 24,273A BISHAN ST 24,28 TO 30,95,DBSS,2011,90,90 years 08 months,888888.00,1.3563043,103.8439529
2020-01,BISHAN,5 ROOM,5.00,103,BISHAN ST 12,103 BISHAN ST 12,04 TO 06,121,Improved,1986,65,65 years 10 months,690000.00,1.3455143,103.8483009
2020-01,BISHAN,5 ROOM,5.00,124,BISHAN ST 12,124 BISHAN ST 12,01 TO 03,121,Improved,1987,66,66 years 05 months,650000.00,1.3463772,103.8510185
2020-01,BISHAN,5 ROOM,5.00,101,BISHAN ST 12,101 BISHAN ST 12,01 TO 03,121,Improved,1987,66,66 years,672000.00,1.3449091,103.8485047
2020-01,BISHAN,5 ROOM,5.00,155,BISHAN ST 13,155 BISHAN ST 13,13 TO 15,121,Improved,1987,66,66 years 11 months,707000.00,1.3462762,103.8558197
2020-01,BISHAN,5 ROOM,5.00,165,BISHAN ST 13,165 BISHAN ST 13,13 TO 15,121,Improved,1988,67,67 years 08 months,640000.00,1.3489459,103.856318
2020-01,BISHAN,5 ROOM,5.00,155,BISHAN ST 13,155 BISHAN ST 13,10 TO 12,131,Improved,1987,66,66 years 10 months,780000.00,1.3462762,103.8558197
2020-01,BISHAN,5 ROOM,5.00,166,BISHAN ST 13,166 BISHAN ST 13,01 TO 03,122,Improved,1987,66,66 years 11 months,685000.00,1.3488421,103.8552762
2020-01,BISHAN,5 ROOM,5.00,226,BISHAN ST 23,226 BISHAN ST 23,10 TO 12,139,Model A,1992,71,71 years 04 months,800000.00,1.3585004,103.8472818
2020-01,BISHAN,5 ROOM,5.00,214,BISHAN ST 23,214 BISHAN ST 23,04 TO 06,133,Model A,1992,71,71 years 03 months,698000.00,1.357525,103.8483894
2020-01,BISHAN,5 ROOM,5.00,291,BISHAN ST 24,291 BISHAN ST 24,07 TO 09,121,Premium Apartment,1998,77,77 years 05 months,690000.00,1.3560973,103.8451583
2020-01,BISHAN,5 ROOM,5.00,273A,BISHAN ST 24,273A BISHAN ST 24,13 TO 15,120,DBSS,2011,90,90 years 07 months,860000.00,1.3563043,103.8439529
2020-01,BISHAN,5 ROOM,5.00,443,SIN MING AVE,443 SIN MING AVE,04 TO 06,123,Improved,1990,69,69 years 01 month,690000.00,1.3587003,103.8327266
2020-01,BISHAN,5 ROOM,5.00,450,SIN MING AVE,450 SIN MING AVE,10 TO 12,125,Improved,1989,69,69 years,700000.00,1.358416,103.8303888
2020-01,BISHAN,5 ROOM,5.00,444,SIN MING AVE,444 SIN MING AVE,10 TO 12,125,Improved,1990,69,69 years 01 month,690000.00,1.3585944,103.832316
2020-01,BISHAN,EXECUTIVE,6.00,134,BISHAN ST 12,134 BISHAN ST 12,01 TO 03,151,Apartment,1986,65,65 years 10 months,780000.00,1.3454191,103.8521055
2020-01,BISHAN,EXECUTIVE,6.00,187,BISHAN ST 13,187 BISHAN ST 13,04 TO 06,146,Maisonette,1987,66,66 years 01 month,940000.00,1.3495227,103.851562
2020-01,BISHAN,EXECUTIVE,6.00,187,BISHAN ST 13,187 BISHAN ST 13,01 TO 03,142,Apartment,1987,66,66 years 01 month,850000.00,1.3495227,103.851562
2020-01,BISHAN,EXECUTIVE,6.00,261,BISHAN ST 22,261 BISHAN ST 22,04 TO 06,150,Maisonette,1992,71,71 years 07 months,880000.00,1.358972,103.8433847
2020-01,BISHAN,EXECUTIVE,6.00,238,BISHAN ST 22,238 BISHAN ST 22,04 TO 06,149,Maisonette,1992,71,71 years 06 months,815000.00,1.3598652,103.8443763
2020-01,BISHAN,EXECUTIVE,6.00,212,BISHAN ST 23,212 BISHAN ST 23,04 TO 06,149,Maisonette,1992,71,71 years 03 months,913000.00,1.3565735,103.8480291
2020-01,BUKIT BATOK,3 ROOM,3.00,275,BT BATOK EAST AVE 4,275 BT BATOK EAST AVE 4,01 TO 03,64,Simplified,1987,66,66 years 11 months,250000.00,1.3481705,103.7581725
2020-01,BUKIT BATOK,3 ROOM,3.00,272,BT BATOK EAST AVE 4,272 BT BATOK EAST AVE 4,01 TO 03,64,Simplified,1986,65,65 years 08 months,235000.00,1.3488264,103.7578393
2020-01,BUKIT BATOK,3 ROOM,3.00,235,BT BATOK EAST AVE 5,235 BT BATOK EAST AVE 5,04 TO 06,67,New Generation,1985,64,64 years 05 months,250000.00,1.3485615,103.756142
2020-01,BUKIT BATOK,3 ROOM,3.00,239,BT BATOK EAST AVE 5,239 BT BATOK EAST AVE 5,01 TO 03,67,New Generation,1985,64,64 years 02 months,240000.00,1.3503071,103.7551238
2020-01,BUKIT BATOK,3 ROOM,3.00,152,BT BATOK ST 11,152 BT BATOK ST 11,04 TO 06,67,New Generation,1998,77,77 years,240000.00,1.3487514,103.7442582
2020-01,BUKIT BATOK,3 ROOM,3.00,212,BT BATOK ST 21,212 BT BATOK ST 21,07 TO 09,67,New Generation,1985,64,64 years 07 months,288000.00,1.3471745,103.7521361
2020-01,BUKIT BATOK,3 ROOM,3.00,333,BT BATOK ST 32,333 BT BATOK ST 32,04 TO 06,64,Simplified,1987,67,67 years,270000.00,1.3641186,103.7476073
2020-01,BUKIT BATOK,3 ROOM,3.00,318,BT BATOK ST 32,318 BT BATOK ST 32,01 TO 03,68,New Generation,1986,65,65 years 03 months,260000.00,1.3609702,103.7471547
2020-01,BUKIT BATOK,3 ROOM,3.00,324,BT BATOK ST 33,324 BT BATOK ST 33,10 TO 12,64,Simplified,1988,67,67 years 04 months,235000.00,1.3622112,103.7479694
2020-01,BUKIT BATOK,3 ROOM,3.00,528,BT BATOK ST 51,528 BT BATOK ST 51,01 TO 03,60,Improved,1987,66,66 years 06 months,245000.00,1.3566967,103.7512281
2020-01,BUKIT BATOK,3 ROOM,3.00,533,BT BATOK ST 51,533 BT BATOK ST 51,10 TO 12,60,Improved,1988,67,67 years 01 month,260000.00,1.3558992,103.7497798
2020-01,BUKIT BATOK,3 ROOM,3.00,503,BT BATOK ST 52,503 BT BATOK ST 52,04 TO 06,64,Simplified,1987,66,66 years 07 months,260000.00,1.3515578,103.7539472
2020-01,BUKIT BATOK,3 ROOM,3.00,523,BT BATOK ST 52,523 BT BATOK ST 52,07 TO 09,60,Improved,1987,66,66 years 05 months,235000.00,1.3566894,103.7524954
2020-01,BUKIT BATOK,3 ROOM,3.00,539,BT BATOK ST 52,539 BT BATOK ST 52,04 TO 06,73,Model A,1987,66,66 years 04 months,282000.00,1.3547939,103.750866
2020-01,BUKIT BATOK,3 ROOM,3.00,539,BT BATOK ST 52,539 BT BATOK ST 52,07 TO 09,73,Model A,1987,66,66 years 04 months,267000.00,1.3547939,103.750866
2020-01,BUKIT BATOK,3 ROOM,3.00,131,BT BATOK WEST AVE 6,131 BT BATOK WEST AVE 6,10 TO 12,73,Model A,1984,64,64 years,262000.00,1.3507978,103.746253
2020-01,BUKIT BATOK,3 ROOM,3.00,135,BT BATOK WEST AVE 6,135 BT BATOK WEST AVE 6,01 TO 03,68,New Generation,1984,63,63 years 11 months,248000.00,1.3512457,103.7448048
2020-01,BUKIT BATOK,3 ROOM,3.00,178,BT BATOK WEST AVE 8,178 BT BATOK WEST AVE 8,04 TO 06,73,Model A,1984,64,64 years,250000.00,1.3460577,103.7425409
2020-01,BUKIT BATOK,3 ROOM,3.00,177,BT BATOK WEST AVE 8,177 BT BATOK WEST AVE 8,01 TO 03,73,Model A,1985,64,64 years 01 month,242000.00,1.346356,103.7416359
2020-01,BUKIT BATOK,4 ROOM,4.00,258,BT BATOK EAST AVE 4,258 BT BATOK EAST AVE 4,07 TO 09,103,Model A,1985,64,64 years 02 months,358000.00,1.3513108,103.758926
2020-01,BUKIT BATOK,4 ROOM,4.00,268,BT BATOK EAST AVE 4,268 BT BATOK EAST AVE 4,04 TO 06,104,Model A,1985,64,64 years 07 months,350800.00,1.3493318,103.7591068
2020-01,BUKIT BATOK,4 ROOM,4.00,239,BT BATOK EAST AVE 5,239 BT BATOK EAST AVE 5,01 TO 03,93,New Generation,1985,64,64 years 01 month,330000.00,1.3503071,103.7551238
2020-01,BUKIT BATOK,4 ROOM,4.00,161,BT BATOK ST 11,161 BT BATOK ST 11,13 TO 15,104,Model A,1984,63,63 years 06 months,392000.00,1.3484775,103.7420888
2020-01,BUKIT BATOK,4 ROOM,4.00,219,BT BATOK ST 21,219 BT BATOK ST 21,07 TO 09,91,New Generation,1985,64,64 years 03 months,350800.00,1.3472311,103.7550328
2020-01,BUKIT BATOK,4 ROOM,4.00,210,BT BATOK ST 21,210 BT BATOK ST 21,04 TO 06,108,Model A,1985,64,64 years 04 months,385000.00,1.345503,103.7498727
2020-01,BUKIT BATOK,4 ROOM,4.00,288C,BT BATOK ST 25,288C BT BATOK ST 25,07 TO 09,91,Model A2,1998,77,77 years 08 months,345000.00,1.3461054,103.7597399
2020-01,BUKIT BATOK,4 ROOM,4.00,289E,BT BATOK ST 25,289E BT BATOK ST 25,07 TO 09,101,Model A,1998,77,77 years 01 month,400000.00,1.344131,103.7591961
2020-01,BUKIT BATOK,4 ROOM,4.00,369,BT BATOK ST 31,369 BT BATOK ST 31,01 TO 03,84,Simplified,1985,65,65 years,325888.00,1.3599955,103.7509565
2020-01,BUKIT BATOK,4 ROOM,4.00,370,BT BATOK ST 31,370 BT BATOK ST 31,04 TO 06,84,Simplified,1985,64,64 years 10 months,325000.00,1.3600039,103.7495082
2020-01,BUKIT BATOK,4 ROOM,4.00,305,BT BATOK ST 31,305 BT BATOK ST 31,04 TO 06,93,New Generation,1985,64,64 years 06 months,335000.00,1.3578147,103.7479694
2020-01,BUKIT BATOK,4 ROOM,4.00,358,BT BATOK ST 31,358 BT BATOK ST 31,04 TO 06,84,Simplified,1986,65,65 years 10 months,333000.00,1.3614621,103.7507755
2020-01,BUKIT BATOK,4 ROOM,4.00,336,BT BATOK ST 32,336 BT BATOK ST 32,07 TO 09,84,Simplified,1986,65,65 years 11 months,285000.00,1.36492,103.748422
2020-01,BUKIT BATOK,4 ROOM,4.00,331,BT BATOK ST 33,331 BT BATOK ST 33,04 TO 06,84,Simplified,1986,65,65 years 10 months,305000.00,1.3636062,103.7475168
2020-01,BUKIT BATOK,4 ROOM,4.00,343,BT BATOK ST 34,343 BT BATOK ST 34,04 TO 06,103,Model A,1987,66,66 years 02 months,325000.00,1.3624242,103.7491461
2020-01,BUKIT BATOK,4 ROOM,4.00,420,BT BATOK WEST AVE 2,420 BT BATOK WEST AVE 2,01 TO 03,94,New Generation,1988,67,67 years 05 months,310000.00,1.3625169,103.745797
2020-01,BUKIT BATOK,4 ROOM,4.00,420,BT BATOK WEST AVE 2,420 BT BATOK WEST AVE 2,07 TO 09,94,New Generation,1988,67,67 years 04 months,325000.00,1.3625169,103.745797
2020-01,BUKIT BATOK,4 ROOM,4.00,384,BT BATOK WEST AVE 5,384 BT BATOK WEST AVE 5,22 TO 24,90,Model A,2005,84,84 years,428000.00,1.3628829,103.7521786
2020-01,BUKIT BATOK,4 ROOM,4.00,118,BT BATOK WEST AVE 6,118 BT BATOK WEST AVE 6,07 TO 09,103,Model A,1984,63,63 years 07 months,400000.00,1.350285,103.7462529
2020-01,BUKIT BATOK,4 ROOM,4.00,108,BT BATOK WEST AVE 6,108 BT BATOK WEST AVE 6,04 TO 06,107,Model A,1985,64,64 years 05 months,350000.00,1.347426,103.7466144
2020-01,BUKIT BATOK,4 ROOM,4.00,114,BT BATOK WEST AVE 6,114 BT BATOK WEST AVE 6,01 TO 03,111,Model A,1984,63,63 years 07 months,398000.00,1.3488214,103.7459811
2020-01,BUKIT BATOK,4 ROOM,4.00,137,BT BATOK WEST AVE 6,137 BT BATOK WEST AVE 6,04 TO 06,93,New Generation,1984,63,63 years 09 months,330000.00,1.3505121,103.7449857
2020-01,BUKIT BATOK,4 ROOM,4.00,193,BT BATOK WEST AVE 6,193 BT BATOK WEST AVE 6,04 TO 06,100,Model A,1997,76,76 years 05 months,410000.00,1.3460284,103.7444644
2020-01,BUKIT BATOK,4 ROOM,4.00,180,BT BATOK WEST AVE 8,180 BT BATOK WEST AVE 8,07 TO 09,93,New Generation,1984,63,63 years 10 months,330000.00,1.3456092,103.742742
2020-01,BUKIT BATOK,4 ROOM,4.00,179,BT BATOK WEST AVE 8,179 BT BATOK WEST AVE 8,01 TO 03,96,New Generation,1985,64,64 years 01 month,310000.00,1.3457669,103.7421789
2020-01,BUKIT BATOK,4 ROOM,4.00,175,BT BATOK WEST AVE 8,175 BT BATOK WEST AVE 8,04 TO 06,93,New Generation,1985,64,64 years,321000.00,1.3456957,103.7418168
2020-01,BUKIT BATOK,5 ROOM,5.00,625,BT BATOK CTRL,625 BT BATOK CTRL,04 TO 06,120,Improved,1997,76,76 years 05 months,580000.00,1.3512218,103.7487876
2020-01,BUKIT BATOK,5 ROOM,5.00,216,BT BATOK ST 21,216 BT BATOK ST 21,10 TO 12,121,Improved,1985,64,64 years 04 months,466000.00,1.3471667,103.7534939
2020-01,BUKIT BATOK,5 ROOM,5.00,202,BT BATOK ST 21,202 BT BATOK ST 21,07 TO 09,149,Model A,1985,64,64 years 06 months,578500.00,1.3463897,103.7485152
2020-01,BUKIT BATOK,5 ROOM,5.00,288G,BT BATOK ST 25,288G BT BATOK ST 25,04 TO 06,121,Improved,1997,76,76 years 10 months,490000.00,1.3451175,103.7596038
2020-01,BUKIT BATOK,5 ROOM,5.00,325,BT BATOK ST 33,325 BT BATOK ST 33,04 TO 06,122,Improved,1986,65,65 years 10 months,388000.00,1.3625813,103.7473358
2020-01,BUKIT BATOK,5 ROOM,5.00,392,BT BATOK WEST AVE 5,392 BT BATOK WEST AVE 5,22 TO 24,118,Improved,2004,83,83 years 09 months,570000.00,1.3658965,103.7533232
2020-01,BUKIT BATOK,5 ROOM,5.00,393,BT BATOK WEST AVE 5,393 BT BATOK WEST AVE 5,25 TO 27,118,Improved,2004,83,83 years 10 months,575000.00,1.366553,103.7532793
2020-01,BUKIT BATOK,5 ROOM,5.00,388,BT BATOK WEST AVE 5,388 BT BATOK WEST AVE 5,10 TO 12,110,Improved,2005,84,84 years,517000.00,1.3648491,103.7520816
